,start_port,end_port,start_region,end_region,start_loc_lat,start_loc_lon,end_loc_lat,end_loc_lon,start_time,end_time,route,route_name,ME_CO2,AE_CO2,ae_consumption,me_consumption,draft,sog,stw,power,rpm,rudder_angle,trim,wind_direction,wind_speed,GPS_distance,sog_distance,IMO_ME_consump,IMO_pilot_consump,IMO_aux_consump,IMO_boiler_consump,IMO_ME_CO2,IMO_pilot_CO2,IMO_aux_CO2,IMO_boiler_CO2,IMO_CO2_consump,desmo_CO2
10,Panama: Colon,New Zealand: Tauranga,nan,nan,9.37,-79.93,-37.65,176.18,2019-04-20 13:20:00,2019-05-13 15:50:00,Panama: Colon->New Zealand: Tauranga,,1116378189.74501,205353574.44674015,2.7699199548744198,15.502017504926291,8.033606568382472,11.801331587089875,11.829798502799099,3.4436292560882804,82.22375800809655,2.6786497035383308,1.596332581617527,150.8354490854491,12.982409473000272,6541.098506530524,6550.114208821374,421770777.670658,0.0,30381000.0,1407600.0,1313394201.666429,0.0,97401485.99999999,4383266.4,1415178954.066429,1549499723.6065862
11,New Zealand: Tauranga,unknown: Bluff,nan,nan,-37.65,176.18,-46.78,168.08,2019-05-18 00:45:00,2019-05-21 13:50:00,New Zealand: Tauranga->unknown: Bluff,,177272760.01832303,32263475.809196968,2.808596908016209,15.872300329651516,6.369038298224983,10.740771515808383,11.363645895458404,3.5151648328805503,82.63432091642355,0.4636469738084127,1.9245253029157858,252.7412790697674,15.064248015951588,914.7543336397606,924.1123987361851,43522639.141312875,0.0,7718100.0,1672800.0,135529498.2860483,0.0,24744228.6,5209099.200000001,165482826.0860483,200497877.68037793
12,unknown: Bluff,unknown: Bluff,nan,nan,-46.78,168.08,-46.59,168.34,2019-05-24 03:35:00,2019-05-24 06:15:00,unknown: Bluff->unknown: Bluff,port_activity,2578508.786342312,1484393.9289219445,2.7780298108333334,4.968225021854167,6.62733273125,5.931388105991234,6.109391347682767,0.9093572918750001,37.857192899833336,6.937926493749999,1.4007653958333333,328.45,12.493950576699135,17.44359652315901,23.725552423964935,571337.9440505714,0.0,446550.0,166600.0,1779146.3577734795,0.0,1431639.2999999998,518792.39999999997,3729578.0577734793,3342048.5573480935
13,unknown: Bluff,unknown: Bluff,nan,nan,-46.59,168.34,-46.59,168.34,2019-05-25 22:25:00,2019-05-25 23:35:00,unknown: Bluff->unknown: Bluff,port_activity,59329.30854,263551.113525,1.9729341,0.45725864,8.5512743,0.0,0.07348026408783999,0.0,1.0,0.21124083,1.2660828000000013,345.0,7.3282768,0.0,0.0,0.0,0.0,29250.0,44200.0,0.0,0.0,93775.5,137638.8,231414.3,249743.18568462736
14,unknown: Bluff,unknown: Napier,nan,nan,-46.59,168.34,-39.47,176.92,2019-05-29 04:30:00,2019-05-31 20:50:00,unknown: Bluff->unknown: Napier,,93248288.76012845,21665846.24704986,2.5031666333170164,10.998861900431235,5.13043701911888,9.954690662557867,9.9031078004145,2.3142825005272734,72.64248512090559,2.2651005602727277,3.390560894102564,203.2820512820513,19.96159338167274,643.5659404702977,650.5789194253113,23832915.53811155,0.0,7226700.0,1958400.0,74215698.98567936,0.0,23168800.200000003,6098457.600000001,103482956.78567936,151016459.5037542
15,unknown: Napier,New Zealand: Wellington,nan,nan,-39.47,176.92,-41.27,174.79,2019-06-02 12:30:00,2019-06-03 16:30:00,unknown: Napier->New Zealand: Wellington,,46086670.59415812,10885566.309040276,2.8152582098522165,12.12385973863711,6.623121158189656,8.005349909816056,8.821159871759987,2.431158884924466,64.48148426793102,-0.6138143264436782,1.9423761033251234,257.1752873563218,19.425871951359596,225.04621225571591,234.23201199469398,7466682.809942645,0.0,3845400.0,1183200.0,23251250.270161398,0.0,12328352.399999997,3684484.8000000007,39264087.47016139,48375998.861272775
16,New Zealand: Wellington,New Zealand: Tauranga,nan,nan,-41.27,174.79,-37.64,176.28,2019-06-06 18:55:00,2019-06-08 08:55:00,New Zealand: Wellington->New Zealand: Tauranga,,101467711.08814062,13417195.72599097,2.5754010702991454,20.051916622329063,8.468471849145297,12.275238060924002,12.554751711870116,4.408610408722222,88.4921287491453,0.41986047839636753,1.6027820371794872,225.16880341880344,25.971446811984414,474.54796474888457,478.7342843760361,34685305.76465698,0.0,2304900.0,163200.0,108010042.15114184,0.0,7389509.4,508204.8,115907756.35114187,217001303.4793416
17,New Zealand: Tauranga,New Zealand: Tauranga,nan,nan,-37.64,176.28,-37.65,176.18,2019-06-12 21:35:00,2019-06-12 23:20:00,New Zealand: Tauranga->New Zealand: Tauranga,port_activity,1978460.3547627497,1202225.4787754165,2.9999388116666665,5.0827497874444445,8.961564991111112,5.912184933876321,5.4506534515012435,0.9432169389777778,38.75898355,1.0206779361666665,1.0141836366666666,156.58888888888887,6.632058118545689,10.67796860152292,17.736554801628962,419799.2429047325,0.0,397800.0,122400.0,1307254.842405337,0.0,1275346.7999999998,381153.6,2963755.2424053364,1894658.893696976
18,New Zealand: Tauranga,China: Shanghai,nan,North East Asia,-37.65,176.18,31.15,122.82,2019-06-14 11:15:00,2019-07-01 07:25:00,New Zealand: Tauranga->China: Shanghai,,935173960.2949235,116308726.80436139,2.50190401276341,20.711851002756156,10.571166343797895,12.867740304773806,12.998040444484452,4.498855198569237,90.94932496017525,1.0549101694041787,0.16423902801724133,138.7676245210728,13.327121270026677,5180.728939529255,4478.9692690831325,415026445.33400077,0.0,17943900.0,340000.0,1292392350.7700784,0.0,57528143.39999999,1058760.0,1350979254.1700783,1337695209.2340155
19,China: Shanghai,China: Haimen,North East Asia,North East Asia,31.15,122.82,31.64,121.23,2019-07-01 22:00:00,2019-07-02 08:35:00,China: Shanghai->China: Haimen,,13075866.891124686,3305120.415182639,2.2492738037878786,9.161581286477274,11.070632397727273,8.599644903149674,8.720580949982642,1.6650232011161614,57.97017403792167,-2.4331819983181813,-0.44918426515151516,92.92803030303031,7.03228297887297,92.56223287333087,94.59609393464639,4383254.214559364,0.0,1131000.0,285600.0,13649453.62413786,0.0,3625986.0000000005,889358.3999999999,18164798.02413786,13703153.310620787
20,China: Haimen,Russian Federation: Vladivostok,North East Asia,North East Asia,31.64,121.23,43.04,131.92,2019-07-10 23:30:00,2019-07-14 14:20:00,China: Haimen->Russian Federation: Vladivostok,,140068908.17257136,35789392.44539891,3.0466397601050272,12.19211285758953,5.124779711845729,11.926973605526394,11.784402989047264,2.5149752703616994,75.51747540719077,1.3222794101365531,3.315882827496556,200.40189393939397,7.537809898435646,1042.0458722119981,1054.1298312016215,51046603.58267601,0.0,5198700.0,367200.0,158959123.5564531,0.0,16667032.2,1143460.8,176769616.55645308,203131486.66962445
21,Russian Federation: Vladivostok,Russian Federation: Vladivostok,North East Asia,North East Asia,43.04,131.92,43.1,131.88,2019-07-23 20:20:00,2019-07-23 21:25:00,Russian Federation: Vladivostok->Russian Federation: Vladivostok,port_activity,610258.805825625,716540.7350597223,2.6819990083333334,2.35167169875,5.46844026875,4.6202942876746,4.5557235457064,0.32299430127083334,18.945396045833334,-1.0058112160416666,3.5076817,150.0625,3.6066331333333332,5.47244518419923,9.2405885753492,102670.46469969192,0.0,265200.0,81600.0,319715.82707484066,0.0,850231.2,254102.4,1424049.4270748405,814673.0467362748
22,Russian Federation: Vladivostok,Russian Federation: Vladivostok,North East Asia,North East Asia,43.1,131.88,43.07,131.87,2019-07-26 08:10:00,2019-07-26 08:45:00,Russian Federation: Vladivostok->Russian Federation: Vladivostok,port_activity,170660.08320187498,411674.90586249996,3.08178345,1.3152992925,10.6804311875,2.7711959582944,3.0005036534996,0.0,0.39708333,8.469973720750001,-0.07064437500000005,165.25,10.982696072894,1.8228980297726354,2.7711959582944,14079.887775846006,0.0,48750.0,44200.0,43844.77053398446,0.0,156292.5,137638.8,337776.07053398446,249743.18568462736
23,Russian Federation: Vladivostok,Thailand: Bang Saphan,North East Asia,South East Asia,43.07,131.87,11.18,99.71,2019-07-26 13:35:00,2019-08-08 21:00:00,Russian Federation: Vladivostok->Thailand: Bang Saphan,H7,579331873.3572311,114232306.2529707,2.666429574003115,13.877202948559969,10.491004920813273,9.93533619090626,10.36549935971603,2.984990218788127,78.72789836907124,2.403313354943602,0.8102907828330029,209.84496365524404,14.076118166366761,3181.392172741618,3196.3796201818664,177043128.25549972,0.0,23869950.0,3838600.0,551312301.3876262,0.0,76527059.7,11953400.399999999,639792761.4876261,666382631.9194844
24,Thailand: Bang Saphan,Thailand: Bang Saphan,South East Asia,South East Asia,11.18,99.71,11.2,99.58,2019-08-09 02:00:00,2019-08-09 09:35:00,Thailand: Bang Saphan->Thailand: Bang Saphan,port_activity,2255735.4295599684,2704648.8948305557,2.5308629708333337,2.1731555198072923,10.670099921875,2.624218753631883,1.9832051905107166,0.35302458256249997,13.782296859374998,0.6919951196875,-0.17242627083333323,267.48958333333337,17.961385373596002,19.837799877604844,20.993750029055064,481383.899698096,0.0,518700.0,346800.0,1499029.4636598711,0.0,1662952.2,1079935.2,4241916.863659871,3790270.2331626257
25,Thailand: Bang Saphan,Thailand: Bang Saphan,South East Asia,South East Asia,11.2,99.58,11.1,99.78,2019-08-13 12:20:00,2019-08-13 17:10:00,Thailand: Bang Saphan->Thailand: Bang Saphan,port_activity,435706.8891603125,2337767.858623264,2.9167409340277772,0.5596748736805555,5.411697442361111,2.4644784884284894,1.9023097386648555,0.2704027793333333,11.343122210208334,-18.535128096736113,3.3817590583333335,227.3611111111111,10.93167008795922,11.286929853060887,14.786870930570936,192249.7529224114,0.0,376350.0,261800.0,598665.730600389,0.0,1206578.1,815245.2,2620489.0306003885,2156101.5793670034
26,Thailand: Bang Saphan,Thailand: Bang Saphan,South East Asia,South East Asia,11.1,99.78,11.21,99.61,2019-08-14 00:20:00,2019-08-14 05:00:00,Thailand: Bang Saphan->Thailand: Bang Saphan,port_activity,2754256.069332812,2342319.066723611,2.922419297222222,3.5379011809027783,5.350771583333334,3.928837195917644,3.5384589570635003,0.7222983334791667,20.831145893541667,1.4453076886805556,3.3878848347222217,252.93055555555554,13.491194476326,22.70723175900363,23.573023175505863,637455.4270460778,0.0,440700.0,258400.0,1985036.1998214861,0.0,1412884.2,804657.5999999999,4202577.999821486,4197733.144128987
27,Thailand: Bang Saphan,Viet Nam: Vung Tau,South East Asia,South East Asia,11.21,99.61,10.26,107.04,2019-08-24 01:25:00,2019-08-27 06:00:00,Thailand: Bang Saphan->Viet Nam: Vung Tau,,90522587.76856028,25500574.17713838,2.447389431080031,8.944477819135447,5.149168803332085,8.975530853229953,8.173399100769435,1.94242819131777,55.894424040417746,0.6473459201667655,3.446954974832113,269.7304223554223,16.279978271227353,696.4571669552153,700.0914065519363,29597901.67992732,0.0,4964700.0,1326000.0,92167865.83129366,0.0,15916828.199999996,4129164.0000000005,112213858.03129365,152251647.6015058
28,Viet Nam: Vung Tau,Viet Nam: Phu My,South East Asia,South East Asia,10.26,107.04,10.57,107.02,2019-09-12 16:10:00,2019-09-12 19:00:00,Viet Nam: Vung Tau->Viet Nam: Phu My,,3561636.177296063,1379787.8820959723,2.5822605404166667,6.8624974514375,5.1928225983333345,6.174996357914,5.577560804936833,1.7200939610353536,54.72473057449494,-6.568153288416666,3.2991095150000005,265.6458333333333,7.934187987411667,22.78843790390068,24.699985431656,688644.8565367074,0.0,427050.0,166600.0,2144440.083255307,0.0,1369122.2999999998,518792.39999999997,4032354.783255307,3420258.394341976
29,Viet Nam: Phu My,Singapore: Tanjong Pagar,South East Asia,South East Asia,10.57,107.02,1.25,103.88,2019-09-17 08:25:00,2019-09-19 11:55:00,Viet Nam: Phu My->Singapore: Tanjong Pagar,,137653016.97041366,18861716.212547224,2.7175540618589746,20.323702866462913,6.245386753136447,12.286759479462862,12.35360534680248,4.641359514412088,91.00561749132326,0.23382485448658424,3.259028435393773,195.7229853479854,12.986933868002556,636.8277284471426,641.0828147651717,37002943.32647797,0.0,2882100.0,122400.0,115227165.51865241,0.0,9240012.599999996,381153.6,124848331.71865243,148061255.01792797
30,Singapore: Tanjong Pagar,Australia: Portland,South East Asia,nan,1.25,103.88,-38.32,141.68,2019-09-19 21:50:00,2019-10-02 22:20:00,Singapore: Tanjong Pagar->Australia: Portland,,827190019.2791715,114111789.89834383,2.718364306202723,20.294515015268324,6.555068931602743,12.131589039281355,12.344510459813783,4.59886799542534,91.44583528036026,1.6112899247970327,3.174336172999559,135.77804834054837,12.174729870085672,3809.0502176942687,3812.917311660184,219315153.29997116,0.0,17721600.0,897600.0,682947387.3761101,0.0,56815449.599999994,2795126.4,742557963.3761101,851566507.6628791
31,Australia: Portland,Australia: Portland,nan,nan,-38.32,141.68,-38.35,141.62,2019-10-15 08:40:00,2019-10-15 09:15:00,Australia: Portland->Australia: Portland,port_activity,828369.9639374999,698005.7447708333,2.612622875,3.192177125,6.9574776875,5.16783823201,5.310307052316,1.4264729250000001,31.244375249999997,0.5874236624999999,2.187355525,178.25,5.615267848596,2.9785366776599984,10.33567646402,140188.4831080094,0.0,265200.0,81600.0,436546.9363983412,0.0,850231.2,254102.4,1540880.536398341,917407.7177029408
32,Australia: Portland,China: Beihai,nan,North East Asia,-38.35,141.62,21.38,108.7,2019-11-02 23:25:00,2019-11-23 14:25:00,Australia: Portland->China: Beihai,,1323456749.138648,160489949.67824942,2.432499323148046,20.65114794142685,10.308654908228688,11.527883125699422,11.831026556798905,7.42115953617114,90.2545027031337,0.05071747313176667,1.2821939322806566,167.84825280219218,11.25966312225724,5717.996335848537,5708.413148029565,401559686.6801472,0.0,28208700.0,1550400.0,1250456864.321978,0.0,90437092.19999999,4827945.6,1345721902.1219783,1331564219.042839
33,China: Beihai,China: Fangcheng,North East Asia,North East Asia,21.38,108.7,21.69,108.63,2019-11-25 13:55:00,2019-11-25 17:10:00,China: Beihai->China: Fangcheng,,4200308.8759475,1599613.9118555556,2.394930373333333,6.474464548666667,10.713695233333334,4.830487632508854,4.787616587312374,3.1627609249999997,47.549205,-2.6528985336666664,0.6825285666666671,7.3166666666666655,17.544776112886403,20.398648443104037,24.152438162544268,635780.8700928388,0.0,495300.0,210800.0,1979821.6294691,0.0,1587931.7999999998,656431.2,4224184.629469099,4141246.3283983064
34,China: Fangcheng,Hong Kong: Hong Kong,North East Asia,North East Asia,21.69,108.63,22.3,114.08,2019-12-02 22:25:00,2019-12-06 11:35:00,China: Fangcheng->Hong Kong: Hong Kong,,161620841.3525135,21590644.743890386,2.220742696622289,17.080019382822545,5.227955070106544,7.182260037015274,8.032641097194466,5.075462666416667,64.41801345737473,3.323601337892956,3.0543749598487815,38.11080126114373,22.994022317582992,679.6513560379009,524.2974325001454,13805713.651721667,0.0,9024600.0,2652000.0,42990992.31146128,0.0,28932867.600000005,8258327.999999999,80182187.91146128,126790463.33027534
35,Hong Kong: Hong Kong,Australia: Fremantle,North East Asia,nan,22.3,114.08,-32.03,115.67,2019-12-07 00:00:00,2019-12-18 05:10:00,Hong Kong: Hong Kong->Australia: Fremantle,,621947896.7087238,92070822.77094851,3.1628401242482163,21.988389678537843,4.990302537735092,13.34315158764873,12.811790974878118,7.907033042875799,91.9238938186862,0.8708488905951275,3.4924161480109586,149.1170744138634,11.815856849771176,3543.2673909504956,2910.050635435827,167610111.07887995,0.0,11214450.0,125800.0,521937885.8996322,0.0,35953526.699999996,391741.2,558283153.7996321,756545680.3924015
36,Australia: Fremantle,Australia: Kwinana,nan,nan,-32.03,115.67,-32.25,115.74,2019-12-20 15:40:00,2019-12-20 17:30:00,Australia: Fremantle->Australia: Kwinana,,3477419.276858035,1165604.121061111,2.9085567587301586,8.933639760714286,5.3691742428571425,7.06426257585722,7.091546151740297,3.1555141608809527,45.46703828095238,2.715776912222223,2.597832103174603,168.27380952380952,11.459091010535301,15.455767518115184,21.192787727571655,553660.4209185187,0.0,397800.0,122400.0,1724098.550740267,0.0,1275346.7999999998,381153.6,3380598.9507402666,2943110.0283144005
37,Australia: Kwinana,Australia: Newcastle,nan,nan,-32.25,115.74,-32.91,151.77,2019-12-21 17:20:00,2019-12-30 08:00:00,Australia: Kwinana->Australia: Newcastle,,523164266.9397612,70773018.26305473,2.5471358365224357,19.385069917732373,10.347666423978366,10.89142284772069,11.375231146967385,7.08430732816226,87.57518497075321,0.4210851839042347,0.5462324329727564,147.18617788461538,10.887784267631472,2258.1203322557585,2265.4159523259036,142664039.66553956,0.0,11261250.0,411400.0,444255819.5184901,0.0,36103567.5,1281099.5999999999,481640486.6184902,467663148.5059943
38,Australia: Newcastle,Australia: Townsville,nan,nan,-32.91,151.77,-19.25,146.83,2020-01-08 19:10:00,2020-01-13 01:05:00,Australia: Newcastle->Australia: Townsville,,213293452.26681265,37468608.68161781,2.723211543373051,15.960097984697146,5.2895299034922045,10.331214699492312,11.189781456222367,6.004087176167549,80.9143602707764,0.44222545850689166,2.9737250018270087,112.51835834068844,9.95552210311562,1064.5766545765478,1064.320254959329,42191071.02640543,0.0,11670750.0,3267400.0,131382995.17622653,0.0,37416424.500000015,10174683.599999996,178974103.27622652,178198288.89720348
39,Australia: Townsville,China: Fangcheng,nan,North East Asia,-19.25,146.83,21.4,108.39,2020-01-18 01:00:00,2020-02-01 06:10:00,Australia: Townsville->China: Fangcheng,,786249965.352087,109712156.70877379,2.4008290460625994,17.718107683077264,10.2049671524444,10.788289853179919,10.939258301948822,6.510228959572612,84.36440307594542,-0.055267115329232945,0.3959043568115364,186.2202507531455,10.083464393429304,3691.4557851319596,3689.448756173335,233925413.47871324,0.0,19628700.0,1230800.0,728443737.572713,0.0,62929612.19999999,3832711.2,795206060.9727132,754092803.2986505
40,China: Fangcheng,China: Fangcheng,North East Asia,North East Asia,21.4,108.39,21.61,108.33,2020-02-01 14:15:00,2020-02-01 16:10:00,China: Fangcheng->China: Fangcheng,port_activity,2770054.5461979164,755752.9681770833,1.8858464583333336,7.116389328703704,10.611079125000002,5.489366943023378,6.50149064024474,2.2328590064814815,34.04606151851851,1.4584643572685188,0.16592215740740754,78.80555555555556,2.265113550156,13.356308916693102,16.468100829070135,467852.2648005202,0.0,313950.0,125800.0,1456891.9525888201,0.0,1006523.7,391741.19999999995,2855156.8525888193,1855790.3340946732
41,China: Fangcheng,Hong Kong: Hong Kong,North East Asia,North East Asia,21.61,108.33,22.16,114.12,2020-02-07 09:35:00,2020-02-09 01:45:00,China: Fangcheng->Hong Kong: Hong Kong,,90506405.02147375,10851732.658176666,1.9860137402439024,16.98764996117886,9.044628472174796,10.484223769632598,10.787874594894895,6.429859201260164,82.65336363902439,1.7902102237240445,0.5766722862195122,59.92967479674797,16.112655701037767,424.0396434362611,433.0232359035016,23998122.109649155,0.0,2897700.0,408000.0,74730152.24944745,0.0,9290026.2,1270512.0,85290690.44944745,96897125.34316434
42,Hong Kong: Hong Kong,Macau: Macau,North East Asia,North East Asia,22.16,114.12,22.06,113.88,2020-02-09 09:25:00,2020-02-09 11:20:00,Hong Kong: Hong Kong->Macau: Macau,,3120302.7615792854,1224447.1600381944,3.0439827144444447,7.513389706142857,9.292697749325397,6.856482316320775,6.869090539202685,2.830104217777778,42.315866328888895,-1.3523904599365075,0.6841493369047617,10.742063492063492,5.119195161075899,15.482943622522383,23.255875982058363,756480.7143566379,0.0,315900.0,81600.0,2355680.94450657,0.0,1012775.4,254102.4,3622558.7445065705,2675646.4631209197
43,Macau: Macau,China: Huangpu,North East Asia,North East Asia,22.06,113.88,23.05,113.51,2020-02-12 07:55:00,2020-02-12 15:15:00,Macau: Macau->China: Huangpu,,16861133.23215875,2685935.006402083,2.255013158333333,11.841064858333333,9.29701384212963,7.907742882492666,8.52781576440683,4.1394002775,57.562910584074075,2.546266511314815,0.420173173148148,131.42592592592592,5.003228163378964,66.02966967953701,82.64540315181667,2960342.180526336,0.0,1029600.0,285600.0,9218505.55015901,0.0,3300897.6,889358.3999999999,13408761.550159011,9850165.973749023
44,China: Huangpu,China: Lianyungang,North East Asia,North East Asia,23.05,113.51,34.87,119.72,2020-02-14 04:05:00,2020-02-19 04:00:00,China: Huangpu->China: Lianyungang,,275314749.87444603,35194091.36545909,2.1779333099549207,17.532550710194215,6.490950513072877,9.970854247363269,10.271979780676034,6.271461849753944,80.84855771664473,2.0770244447641564,1.1251796179939895,186.45811419984972,16.64263671360916,1207.5546178174395,1206.8721570471932,54546880.01568464,0.0,11272950.0,2614600.0,169858984.368842,0.0,36141077.7,8141864.3999999985,214141926.46884194,268983837.69845814
45,China: Lianyungang,China: Lianyungang,North East Asia,North East Asia,34.87,119.72,34.75,119.4,2020-02-19 11:40:00,2020-02-19 13:45:00,China: Lianyungang->China: Lianyungang,port_activity,4533837.6455984,1023473.7616648611,2.5538958494444444,11.647624009244444,6.631107607777778,8.969122753386277,9.867422990268784,4.575155755511111,65.10897055011111,1.7373863755555554,1.0490726922222222,145.20000000000002,9.531727473227646,18.85782794093944,26.90736826015883,977903.2780501134,0.0,397800.0,122400.0,3045190.807848053,0.0,1275346.7999999998,381153.6,4701691.2078480525,3945172.3979323376
46,China: Lianyungang,Canada: Victoria,North East Asia,North West America,34.75,119.4,48.35,-123.34,2020-02-21 09:30:00,2020-03-11 07:35:00,China: Lianyungang->Canada: Victoria,HS6a,933488168.0750725,133102720.19596183,2.1903243158826173,15.804593549603064,5.2874462287499995,11.560316816659354,11.872750167403504,1.9764971947266232,83.22928582482808,2.067570864935138,2.846505228593906,254.0924492174492,14.359879310935854,5239.452627745526,5261.73317196481,243890601.53436306,0.0,30767100.0,3835200.0,759475333.1780066,0.0,98639322.60000002,11942812.799999997,870057468.5780065,1162159026.6892738
