,start_port,end_port,start_region,end_region,start_loc_lat,start_loc_lon,end_loc_lat,end_loc_lon,start_time,end_time,route,route_name,ME_CO2,AE_CO2,ae_consumption,me_consumption,draft,sog,stw,power,rpm,rudder_angle,trim,wind_direction,wind_speed,GPS_distance,sog_distance,IMO_ME_consump,IMO_pilot_consump,IMO_aux_consump,IMO_boiler_consump,IMO_ME_CO2,IMO_pilot_CO2,IMO_aux_CO2,IMO_boiler_CO2,IMO_CO2_consump,desmo_CO2
0,unknown: Juneau,United States of America: Hyde,North West America,North West America,58.13,-134.76,55.91,-130.01,2018-12-23 21:15:00,2018-12-26 18:35:00,unknown: Juneau->United States of America: Hyde,,109657042.88656065,19463604.851700604,2.0899124602128434,12.033969862730517,8.41196349813402,7.89026134630727,7.679762880266112,2.212566877554762,58.90594029262627,-3.0684293205392583,0.786947334788961,156.8942640692641,14.52183330593158,547.4439496615921,555.2469491185157,25906926.32965911,0.0,6530550.0,2172600.0,80674168.59055848,0.0,20936943.30000001,6765476.4,108376588.29055847,118486637.80889945
1,United States of America: Hyde,Canada: Masset,North West America,North West America,55.91,-130.01,54.21,-132.14,2018-12-27 20:25:00,2019-01-01 03:05:00,United States of America: Hyde->Canada: Masset,,217858529.97816783,36130442.23635991,2.600590040984016,16.18446107997846,9.718236224108184,9.251051486874292,9.567955638718255,3.255191509634902,69.83158523106601,-0.2908800573327942,0.5636435216283716,182.0969135031635,15.132012586821768,953.8202229985857,960.6328428921531,58211573.98433806,0.0,6146400.0,1196800.0,181270841.38722873,0.0,19705358.4,3726835.2,204703034.98722875,227755723.4558609
2,Canada: Masset,Japan: Tokachi,North West America,North East Asia,54.21,-132.14,42.26,143.91,2019-01-01 11:55:00,2019-01-17 16:15:00,Canada: Masset->Japan: Tokachi,HS6b,901551042.8536403,152249012.31873694,2.938317416636793,17.916985152715682,9.539800156794321,9.431075131038872,7.748990283829512,3.5882849910858847,74.46572721531695,1.0204571282555894,0.4539679300364543,196.88651320901317,18.518804521271036,3662.2926861546184,3680.5352046010503,216503799.3915608,0.0,28953600.0,6548400.0,674192831.3053203,0.0,92825241.60000001,20391717.6,787409790.5053203,991320875.5281132
3,Japan: Tokachi,Japan: Hachinohe,North East Asia,North East Asia,42.26,143.91,40.56,141.5,2019-01-18 00:25:00,2019-01-18 22:00:00,Japan: Tokachi->Japan: Hachinohe,,51492566.46088749,9520224.186783334,3.1051480876811595,16.513723414492752,9.723397684963768,7.338026532725941,6.701428691473226,2.973294845394927,63.961335238043475,-4.362921712270435,-0.05534766413043476,297.4782608695652,27.388001281269045,168.69157158474803,177.2995899565233,6864430.571495175,0.0,2371200.0,700400.0,21375836.799635977,0.0,7602067.199999997,2181045.5999999996,31158949.599635985,60928748.63060532
4,Japan: Hachinohe,Japan: Ryotsu,North East Asia,North East Asia,40.56,141.5,37.82,138.61,2019-01-22 06:40:00,2019-01-24 13:55:00,Japan: Hachinohe->Japan: Ryotsu,,100481492.2706987,22588370.57281919,3.019877091883117,13.695123121061958,9.031065269216722,8.086642586711013,8.391362698567836,2.546850536835904,63.09139277986337,-0.6672216551818695,1.3954517273133118,283.2278138528139,21.087366422174675,447.96667614309075,455.8519780520728,19830758.746415377,0.0,5198700.0,1536800.0,61752982.73633748,0.0,16667032.2,4785595.199999999,83205610.13633749,111025145.23774144
5,Japan: Ryotsu,Japan: Ryotsu,North East Asia,North East Asia,37.82,138.61,37.8,138.49,2019-01-25 06:25:00,2019-01-25 08:05:00,Japan: Ryotsu->Japan: Ryotsu,port_activity,2889094.0510551785,1196612.7702930556,2.9859333007936506,7.422206939126983,9.229829360714286,5.392447861707658,5.49364363724311,1.1570910985555554,33.93685734206349,0.8828003909154761,1.1667931769841269,294.5833333333333,13.536531476992764,12.270139086755862,16.177343585122973,484534.6701575043,0.0,313950.0,125800.0,1508840.9628704684,0.0,1006523.7,391741.19999999995,2907105.8628704683,2487529.34694499
6,Japan: Ryotsu,Japan: Kashiwazaki,North East Asia,North East Asia,37.81,138.49,37.72,138.57,2019-01-25 14:30:00,2019-01-25 15:10:00,Japan: Ryotsu->Japan: Kashiwazaki,,195994.335655,632120.6324902778,2.3660160916666664,0.7552768233333333,9.37253745,1.0833308332293334,0.3198323742210667,0.0,0.0,-0.5930156375,0.9575390833333333,51.0,9.745118061050666,0.7040212258869559,2.166661666458667,1550.0026477416222,0.0,97500.0,88400.0,4826.708245067412,0.0,312585.0,275277.6,592689.3082450675,499486.3713692547
7,Japan: Kashiwazaki,Japan: Ryotsu,North East Asia,North East Asia,37.72,138.57,37.92,138.59,2019-01-26 03:05:00,2019-01-26 06:15:00,Japan: Kashiwazaki->Japan: Ryotsu,,3861709.9784888634,1388117.0243133206,2.5978484547348484,7.440674332348486,9.191372793560607,4.589193919069139,4.414824023010563,1.2126788214583333,26.9296645,0.20592270002840918,1.1175701606060606,324.48484848484844,21.30761570002779,17.383058743608153,18.35677567627656,601257.5300076487,0.0,362700.0,170000.0,1872315.9484438184,0.0,1162816.2,529380.0,3564512.148443818,4093135.088215288
8,Japan: Ryotsu,Japan: Kashiwazaki,North East Asia,North East Asia,37.92,138.59,37.63,138.56,2019-01-26 10:40:00,2019-01-26 23:45:00,Japan: Ryotsu->Japan: Kashiwazaki,,1343794.1729280795,4278561.457955556,2.2877968761904763,0.7397710833625541,9.426397777646104,1.207702840797592,0.4142885586416644,0.0,0.0,0.3055692266093074,0.8712474104653678,330.875,22.90494201506494,15.884573802028903,16.907839771166287,17803.549510397144,0.0,624000.0,618800.0,55440.2531753767,0.0,2000544.0,1926943.2000000002,3982927.4531753766,3496404.599584783
9,Japan: Kashiwazaki,Japan: Ryotsu,North East Asia,North East Asia,37.63,138.56,37.97,138.69,2019-01-27 04:20:00,2019-01-27 08:00:00,Japan: Kashiwazaki->Japan: Ryotsu,,5154960.794790313,1437323.6122500694,2.6899381389583334,9.932487080520833,9.192015907395833,6.979983831727466,7.0040198114097,1.8045229769444444,46.56937051,1.666010845,1.2300651027083331,302.35,15.908953465547265,25.529996743230793,27.919935326909865,1308972.8072054612,0.0,282750.0,85000.0,4076141.321637806,0.0,906496.5,264690.0,5247327.8216378065,5656901.490572871
